item_id,vertical,category,domain,score
526318439,BEAUTY & HEALTH,PERSONAL CARE,MLC-MAKEUP_SETS,0.6702
616434748,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.2977999999999999
611219812,CE,MOBILE,MLC-CELLPHONES,0.728
552848150,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_SOIL,0.0929999999999999
642976434,CE,ELECTRONICS,MLC-DJ_TURNTABLES,0.4651999999999999
550298885,CE,COMPUTERS,MLC-LAPTOP_CHARGERS,0.6436
602456894,CE,COMPUTERS,MLC-NOTEBOOKS,0.98
550442733,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.884
536161400,HOME & INDUSTRY,STATIONARY,MLC-MANUAL_PAPER_CUTTERS,0.9018
911904275,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.9432
612045982,CE,MOBILE,MLC-CELLPHONES,0.8078
639391185,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.9032
596986333,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.5032
612694941,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.1904
922873826,CE,MOBILE,MLC-CELLPHONES,0.2057999999999999
922971471,CE,ELECTRONICS,MLC-PROJECTORS,0.2189999999999999
552526294,HOME & INDUSTRY,STATIONARY,MLC-SCHOOL_AND_OFFICE_PAPERS,0.5788
577431237,APP & SPORTS,SPORTS,MLC-BICYCLES,0.0862
612033154,CE,ELECTRONICS,MLC-TELEVISIONS,0.903
590913289,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESS_COVERS,0.6268
538863700,BEAUTY & HEALTH,PHARMACEUTICS,MLC-MEDICAL_WALKERS,0.2009999999999999
524373059,HOME & INDUSTRY,HOME&DECOR,MLC-GARDENING_AND_AGRICULTURE_SEEDS,0.3428
534895538,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9934
630301112,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-KITCHEN_SINKS,0.5726
912014451,CE,COMPUTERS,MLC-PRINTERS,0.0837999999999999
559474480,HOME & INDUSTRY,HOME&DECOR,MLC-SUNBATHING_CHAIRS,0.2642
910363547,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.5038
615327421,CE,ELECTRONICS,MLC-REFRIGERATORS,0.376
635021637,CE,MOBILE,MLC-SMARTWATCHES,0.2828
625824719,CE,MOBILE,MLC-CELLPHONES,0.1522
533309546,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BENCH_POLISHERS,0.4062
531464095,CE,COMPUTERS,MLC-INK_CARTRIDGES,0.3166
477195096,APP & SPORTS,SPORTS,MLC-STEPPERS,0.7847999999999999
631709240,CE,COMPUTERS,MLC-NOTEBOOKS,0.7714
636903262,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.5048
623652280,HOME & INDUSTRY,HOME&DECOR,MLC-QUILTS_AND_COVERLETS,0.2986
443733413,CE,COMPUTERS,MLC-PRINTER_INKS,0.5554
530801622,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.1206
610583196,CE,COMPUTERS,MLC-SPEAKERS,0.7282
544116202,APP & SPORTS,SPORTS,MLC-AEROBICS_AND_FITNESS_EQUIPMENT,0.2653999999999999
547271529,HOME & INDUSTRY,HOME&DECOR,MLC-CUSHION_AND_PILLOW_COVERS,0.4629999999999999
494355311,CE,ELECTRONICS,MLC-GAME_CONSOLES_VIDEO_GAMES_AND_ARCADE_MACHINES,0.3399999999999999
492096834,APP & SPORTS,SPORTS,MLC-COMPLETE_SKATEBOARDS,0.5352
624201906,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBINED_TOOL_SETS,0.1388
458759100,ACC,AUTOPARTS,MLC-CAR_LIGHT_BULBS,0.7052
472881991,CE,ELECTRONICS,MLC-ANALOG_CAMERAS,0.881
625492717,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-DRILL_BITS,0.7668
579551308,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.4407999999999999
549780950,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.6212
561278261,CE,ELECTRONICS,MLC-VR_HEADSETS,0.1024
616325797,CE,MOBILE,MLC-CELLPHONES,0.6624
434014257,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-HEALTH_CARE_SUPPLIES,0.9612
905152569,CE,MOBILE,MLC-SMARTWATCHES,0.5706
528845617,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-CENTRIFUGAL_PUMPS,0.4871999999999999
569090575,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.0986
900687041,CE,MOBILE,MLC-CELLPHONES,0.9422
522300783,BEAUTY & HEALTH,PERSONAL CARE,MLC-MAKEUP,0.146
613172747,CE,ELECTRONICS,MLC-TELEVISIONS,0.9792
459096649,HOME & INDUSTRY,INDUSTRY,MLC-LAMINATORS,0.5948
634835734,HOME & INDUSTRY,HOME&DECOR,MLC-DISHES_RACKS,0.859
929891434,CE,MOBILE,MLC-CELLPHONES,0.5978
499495866,HOME & INDUSTRY,INDUSTRY,MLC-MEAT_GRINDERS,0.2774
545931210,CPG,PERSONAL HYGIENE,MLC-DISPOSABLE_BABY_DIAPERS,0.5998
360019604,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.5636
451905613,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_DRILLS,0.8538
519319648,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.137
519349615,ACC,AUTOPARTS,MLC-CAR_AIR_FRESHENERS,0.6013999999999999
640767648,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PLUNGE_ROUTERS,0.1124
572216090,CE,ELECTRONICS,MLC-PROJECTORS,0.121
591345494,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.0477999999999999
549999343,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.76
641901371,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PRESSURE_WASHERS,0.7362
614786511,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.7952
635938366,CE,COMPUTERS,MLC-NOTEBOOKS,0.9908
634787344,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.8688
448080011,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-STETHOSCOPES,0.0243999999999999
924670373,CE,MOBILE,MLC-CELLPHONES,0.0103999999999999
632400385,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CHAINSAWS,0.2461999999999999
626108055,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.5064
621061018,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.4366
581045034,HOME & INDUSTRY,HOME&DECOR,MLC-BED_SHEETS,0.5372
926563159,T & B,TOYS AND GAMES,MLC-INFLATABLE_POOLS,0.1594
575984130,ACC,AUTOPARTS,MLC-AUTOMOTIVE_SUN_SHADES,0.516
911086587,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.128
594791433,T & B,TOYS AND GAMES,MLC-ACTION_FIGURES,0.1959999999999999
514875680,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.9882
498976045,CE,ELECTRONICS,MLC-WATER_HEATERS,0.4506
612240721,CE,COMPUTERS,MLC-DESKTOP_COMPUTERS,0.9538
561811857,APP & SPORTS,APPAREL,MLC-SWIMWEAR,0.3229999999999999
622113911,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.7744
641551015,HOME & INDUSTRY,HOME&DECOR,MLC-CHAIR_COVERS,0.2694
538998649,CPG,BATTERIES,MLC-CELL_BATTERIES,0.704
611219816,CE,MOBILE,MLC-CELLPHONES,0.7484
920088127,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.9118
900760693,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.2593999999999999
447541649,CPG,FOODS,MLC-EDIBLE_PAPERS,0.0642
640439607,CE,MOBILE,MLC-TABLETS,0.9952
641111240,APP & SPORTS,SPORTS,MLC-AEROBICS_AND_FITNESS_EQUIPMENT,0.5287999999999999
636872224,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.6684
582776152,CE,MOBILE,MLC-CELLPHONES,0.7498
523106157,APP & SPORTS,SPORTS,MLC-MARTIAL_ARTS_AND_BOXING_GLOVES,0.2992
589626324,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.0161999999999999
614162811,CE,COMPUTERS,MLC-SPEAKERS,0.8324
570736680,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.7866
635929065,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.5444
921841450,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.7202
629822917,CE,COMPUTERS,MLC-HEADPHONES,0.3524
919724969,HOME & INDUSTRY,HOME&DECOR,MLC-SIDE_TABLES,0.3696
631710075,CE,COMPUTERS,MLC-NOTEBOOKS,0.1552
440390483,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.1835999999999999
909970050,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.0262
625114860,CE,COMPUTERS,MLC-NOTEBOOKS,0.3628
920411154,CE,MOBILE,MLC-CELLPHONES,0.9698
439274827,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.8109999999999999
571938839,CE,ELECTRONICS,MLC-DJ_MIXERS,0.0809999999999999
565267674,CE,MOBILE,MLC-CELLPHONES,0.0076
435075074,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_CLEANERS,0.152
905268935,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.0443999999999999
929244375,CE,ELECTRONICS,MLC-DRONES,0.7742
520012167,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-MITER_SAWS,0.931
599648388,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8256
552516256,HOME & INDUSTRY,HOME&DECOR,MLC-CHAIR_COVERS,0.0901999999999999
907927799,CE,ELECTRONICS,MLC-AIR_PURIFIERS,0.175
570736496,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.8962
582447574,CE,ELECTRONICS,MLC-HAIR_DYES_COLORANTS_DECOLORANTS,0.6254
582018955,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.1452
528025475,CE,COMPUTERS,MLC-WEBCAMS,0.8182
551663264,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-EPILATORS_AND_TRIMMERS,0.3338
914810424,CE,COMPUTERS,MLC-HEADPHONES,0.5294
597730123,CE,MOBILE,MLC-CELLPHONES,0.8654
629255668,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.8844
921680062,CE,MOBILE,MLC-CELLPHONES,0.9936
597377809,CE,MOBILE,MLC-CELLPHONES,0.4891999999999999
921040733,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-AIR_COMPRESSORS,0.6634
608908739,CE,ELECTRONICS,MLC-TELESCOPES,0.7862
519757958,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.9736
536048375,CE,ELECTRONICS,MLC-JUICERS,0.5098
908385695,CE,COMPUTERS,MLC-HEADPHONES,0.2062
922633228,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.1173999999999999
579954471,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.7094
620573555,CE,MOBILE,MLC-SMARTWATCHES,0.6036
636873305,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1667999999999999
912598225,HOME & INDUSTRY,HOME&DECOR,MLC-BATHROOM_SUPPLIES,0.5502
522935967,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.3544
453770608,HOME & INDUSTRY,HOME&DECOR,MLC-POUFS,0.6258
514171079,CE,COMPUTERS,MLC-TONERS,0.2037999999999999
633954834,CE,COMPUTERS,MLC-SPEAKERS,0.1176
908384277,CE,MOBILE,MLC-CELLPHONES,0.0302
927139625,CE,MOBILE,MLC-CELLPHONES,0.6818
604784579,CE,COMPUTERS,MLC-HEADPHONES,0.4232
536731059,HOME & INDUSTRY,HOME&DECOR,MLC-BATHROOM_ACCESSORIES_SETS,0.2536
924051879,CE,MOBILE,MLC-CELLPHONES,0.7542
911392963,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9652
638327200,HOME & INDUSTRY,HOME&DECOR,MLC-COFFEE_TABLES,0.1725999999999999
900681974,CE,MOBILE,MLC-CELLPHONES,0.9486
550489886,CE,ELECTRONICS,MLC-DJ_TURNTABLES,0.2815999999999999
924929707,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.1156
540470105,BEAUTY & HEALTH,PERSONAL CARE,MLC-WAX_WARMERS,0.8186
587266911,CE,COMPUTERS,MLC-NOTEBOOKS,0.8512
622889285,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.0342
564992974,CE,COMPUTERS,MLC-HEADPHONES,0.693
622421146,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.8682
641958478,CE,ELECTRONICS,MLC-TELEVISIONS,0.9922
437585916,T & B,TOYS AND GAMES,MLC-COSTUMES,0.6819999999999999
459001916,OTHERS,PET PRODUCTS,MLC-DOG_POTTY_PADS,0.9862
923016831,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.1508
925872732,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.1398
516916675,HOME & INDUSTRY,HOME&DECOR,MLC-HEADBOARDS,0.2004
635696928,CE,ELECTRONICS,MLC-MEMORY_CARDS,0.0597999999999999
614342004,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.2234
536048267,CE,ELECTRONICS,MLC-HAND_BLENDERS,0.7358
536933762,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.1241999999999999
559354797,CE,ELECTRONICS,MLC-DRONES,0.4686
612454739,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.0595999999999999
609246399,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.37
524619556,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_VANITIES,0.5307999999999999
498390613,CE,ELECTRONICS,MLC-DJ_CONTROLLERS,0.3753999999999999
565232478,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-KITCHEN_SINKS,0.6244
902092473,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_TREES,0.732
927363018,CE,MOBILE,MLC-CELLPHONES,0.7068
555027718,HOME & INDUSTRY,INDUSTRY,MLC-EMBROIDERY_DESIGNS,0.943
623643467,CE,MOBILE,MLC-TABLETS,0.3408
594353640,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_MONITORING_KITS,0.0742
923616752,HOME & INDUSTRY,HOME&DECOR,MLC-LED_STAGE_LIGHTS,0.2478
635021647,CE,MOBILE,MLC-SMARTWATCHES,0.4586
625823844,APP & SPORTS,SPORTS,MLC-TREADMILLS,0.2792
582633763,CE,MOBILE,MLC-CELLPHONES,0.7254
522434893,CE,ELECTRONICS,MLC-COOKTOPS,0.9238
568508071,CE,ELECTRONICS,MLC-DRONES,0.0464
910727982,CE,ELECTRONICS,MLC-FANS,0.4906
910791712,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.3252
594422666,HOME & INDUSTRY,STATIONARY,MLC-PACKAGING_ROLLS,0.3793999999999999
571349437,CE,ELECTRONICS,MLC-BINOCULARS,0.4484
526565466,HOME & INDUSTRY,HOME&DECOR,MLC-CLOTHES_HANGERS,0.9654
623947539,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8266
568611122,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.5558
530562355,APP & SPORTS,SPORTS,MLC-HEADLAMPS,0.2403999999999999
570064076,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.6086
905093223,CE,COMPUTERS,MLC-SPEAKERS,0.2832
633049347,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.2084
904592592,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_CABINET_ORGANIZERS,0.4508
524696984,APP & SPORTS,SPORTS,MLC-AIRSOFT_GUNS,0.1543999999999999
550163829,HOME & INDUSTRY,HOME&DECOR,MLC-PAPER_TOWEL_DISPENSERS,0.2798
559582455,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_FILTERS,0.9732
559538027,HOME & INDUSTRY,HOME&DECOR,MLC-COMFORTERS,0.7028
479381044,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.4946
604864686,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.7368
622084376,APP & SPORTS,APPAREL,MLC-UNDERPANTS,0.041
620582574,CE,MOBILE,MLC-SMARTWATCHES,0.5509999999999999
634381166,ENTERTAINMENT,"BOOKS, MULTIMEDIA & OTHER E!",MLC-BOOKS,0.2491999999999999
529789077,CE,ELECTRONICS,MLC-FANS,0.7352
614116036,APP & SPORTS,SPORTS,MLC-STEPPERS,0.8268
536703746,CE,ELECTRONICS,MLC-ELECTRIC_JUGS,0.1268
626574933,CE,COMPUTERS,MLC-COMPUTER_MICE,0.3087999999999999
911975848,APP & SPORTS,SPORTS,MLC-BICYCLES,0.5688
535967396,BEAUTY & HEALTH,PERSONAL CARE,MLC-MAKEUP_SETS,0.8331999999999999
531221068,CE,ELECTRONICS,MLC-WALKIE_TALKIES,0.4412
569791180,CE,COMPUTERS,MLC-PRINTERS,0.0916
610460950,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.3678
919519832,T & B,TOYS AND GAMES,MLC-COSTUMES,0.4008
446862758,OTHERS,PET PRODUCTS,MLC-DOG_POTTY_PADS,0.1513999999999999
536048329,CE,ELECTRONICS,MLC-HAND_BLENDERS,0.4392
451416452,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.6579999999999999
905965960,T & B,TOYS AND GAMES,MLC-TOYS_AND_GAMES,0.531
640692149,CE,MOBILE,MLC-CELLPHONES,0.2935999999999999
622401503,CE,ELECTRONICS,MLC-DRONES,0.2897999999999999
608858298,CE,MOBILE,MLC-CELLPHONES,0.6335999999999999
578319388,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1635999999999999
465896215,CE,ELECTRONICS,MLC-OVENS,0.5822
607171009,BEAUTY & HEALTH,PERSONAL CARE,MLC-BODY_SKIN_CARE_PRODUCTS,0.0353999999999999
488933014,CE,ELECTRONICS,MLC-DRYER_MACHINES,0.8934
568945148,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_SINK_CADDY_ORGANIZERS,0.382
611219848,CE,MOBILE,MLC-CELLPHONES,0.9502
587880141,OTHERS,PET PRODUCTS,MLC-AUTOMOTIVE_PET_SEAT_COVERS,0.426
581812079,CPG,CLEANING,MLC-LAUNDRY_DETERGENTS,0.8656
912253772,CE,COMPUTERS,MLC-3D_PRINTERS,0.2812
519846171,OTHERS,OTHER,MLC-UNCLASSIFIED_PRODUCTS,0.556
434908845,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-HOSPITAL_BEDS,0.3985999999999999
541283090,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.9968
524123329,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_BATTERIES,0.5711999999999999
925745053,CE,MOBILE,MLC-TABLETS,0.7343999999999999
639375838,CE,ELECTRONICS,MLC-TELEVISIONS,0.9046
500275550,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_POTS,0.6454
575658106,CE,ELECTRONICS,MLC-TELEVISIONS,0.959
620764920,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.4983999999999999
461400024,CE,COMPUTERS,MLC-PRINTERS,0.5386
552152525,APP & SPORTS,SPORTS,MLC-BICYCLE_ACCESSORIES_AND_SPARE_PARTS,0.0427999999999999
908985821,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.832
476629607,CPG,PETS FOOD,MLC-CATS_AND_DOGS_FOODS,0.0832
518067452,CE,ELECTRONICS,MLC-MEMORY_CARDS,0.5552
536161695,CE,MOBILE,MLC-MOBILE_DEVICE_CHARGERS,0.7232
542311891,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.4226
541002341,APP & SPORTS,SPORTS,MLC-UNIVERSAL_HOME_GYMS,0.347
612033149,CE,ELECTRONICS,MLC-TELEVISIONS,0.9578
548403045,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8009999999999999
928437257,CE,MOBILE,MLC-CELLPHONES,0.5376
641589597,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.4514
589573073,T & B,PARTY,MLC-FOG_MACHINES,0.1864
598111108,HOME & INDUSTRY,HOME&DECOR,MLC-SOFA_AND_FUTON_COVERS,0.8632
550240115,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.825
538670562,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.6676
529845973,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.7306
555025930,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.7696
578032277,CE,ELECTRONICS,MLC-RANGES,0.4608
561228433,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_FILTERS,0.5058
453184933,CE,ELECTRONICS,MLC-MEMORY_CARDS,0.425
575047439,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PRESSURE_WASHERS,0.4602
507783934,CE,ELECTRONICS,MLC-ELECTRIC_GRILLS,0.5982
636873456,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.5489999999999999
573370558,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESS_COVERS,0.9334
514114493,APP & SPORTS,FOOTWEAR,MLC-SANDALS_AND_FLIP_FLOPS,0.256
915415897,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.885
517142824,CPG,FOODS,MLC-FOODS_AND_DRINKS,0.6788
574389733,HOME & INDUSTRY,HOME&DECOR,MLC-WATER_DISPENSERS,0.5322
929871908,CE,MOBILE,MLC-CELLPHONES,0.96
626907860,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERSONAL_LUBRICANTS_AND_GELS,0.2146
902603848,T & B,BABY,MLC-BABY_MONITORS,0.4618
536703766,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.4476
605177865,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.2602
918662599,HOME & INDUSTRY,HOME&DECOR,MLC-DOOR_AND_WINDOW_AWNINGS_AND_EAVES,0.8152
916942341,CE,ELECTRONICS,MLC-DRONES,0.2188
927321588,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.6557999999999999
642676498,CE,MOBILE,MLC-CELLPHONES,0.7216
524652946,CE,ELECTRONICS,MLC-DRONES,0.8526
471103041,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.0926
568214344,HOME & INDUSTRY,HOME&DECOR,MLC-SUNBATHING_CHAIRS,0.8168
634777311,CE,MOBILE,MLC-CELLPHONES,0.4841999999999999
921763341,T & B,TOYS AND GAMES,MLC-COSTUMES,0.015
536396272,APP & SPORTS,FOOTWEAR,MLC-BOOTS_AND_BOOTIES,0.6779999999999999
543082886,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.9818
579369651,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.4518
508261563,CE,ELECTRONICS,MLC-WALKIE_TALKIES,0.6726
921627821,HOME & INDUSTRY,HOME&DECOR,MLC-QUILTS_AND_COVERLETS,0.2211999999999999
631989554,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.6298
454926754,CPG,DRINKS,MLC-ENERGY_DRINKS,0.8454
616456766,HOME & INDUSTRY,HOME&DECOR,MLC-WATER_DISPENSERS,0.4588
926331350,CE,COMPUTERS,MLC-RAM_MEMORY_MODULES,0.6692
555229998,CE,ELECTRONICS,MLC-REFRIGERATORS,0.4589999999999999
904147447,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_DOLLS,0.581
559370541,CE,ELECTRONICS,MLC-HAIR_STRAIGHTENERS,0.1048
519676021,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.9084
529129703,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILL_AND_SCREWDRIVER_BITS,0.5566
575911211,CE,ELECTRONICS,MLC-DRONES,0.1383999999999999
642328111,APP & SPORTS,SPORTS,MLC-TENNIS_BALLS,0.0038
555222069,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.6964
626097903,CE,COMPUTERS,MLC-HEADPHONES,0.3636
918875139,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CHAINSAWS,0.6052
635257422,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.436
638661605,CE,COMPUTERS,MLC-NOTEBOOKS,0.2481999999999999
640698840,CE,MOBILE,MLC-CELLPHONES,0.3608
567001425,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.7256
627819245,CE,ELECTRONICS,MLC-DRONES,0.7562
632616365,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.3733999999999999
583032174,HOME & INDUSTRY,HOME&DECOR,MLC-BED_SHEETS,0.3026
901835136,CE,ELECTRONICS,MLC-VR_HEADSETS,0.4962
638350986,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.483
438687312,CE,ELECTRONICS,MLC-DONUT_MAKERS,0.4901999999999999
609903831,CE,COMPUTERS,MLC-SPEAKERS,0.5908
615668213,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.1717999999999999
565769428,BEAUTY & HEALTH,PHARMACEUTICS,MLC-HUMIDIFIERS_AND_VAPORIZERS,0.2752
536174192,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.3037999999999999
469951414,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_GRINDERS,0.417
614337468,CE,ELECTRONICS,MLC-SMART_SPEAKERS,0.7638
640467561,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.5651999999999999
614309181,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.3196
637975411,CE,ELECTRONICS,MLC-DJ_CONTROLLERS,0.4227999999999999
609821385,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.8818
480300878,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.654
596491779,HOME & INDUSTRY,INDUSTRY,MLC-CUTTING_PLOTTERS,0.4972
904029253,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_CLEANERS,0.35
441411441,CE,ELECTRONICS,MLC-AIR_CONDITIONERS,0.6026
